,score,text,title
504,60.0,"1950-luvulla tehty samanniminen elokuva saa nyt uudelleen muokatun versionsa teinikauhuleffana, jonka pääosassa säntäilee Elisha Cuthbert ja sivuosassa seurapiirikaunotar Paris Hilton. Tämä oli siis aivan pakko nähdä ja täytyy myöntää, että olin jopa positiivisesti yllättynyt.Sekstetti nuoria lähtee matkalle katsomaan futismatsia ja yöpyy leirintäalueella. Aamulla auton huomataan olevan rikki ja pari tyyppiä lähtee hakemaan varaosaa vahakaupungista. Leffan alku, juonen rakentelu ja pari mukavaa käännettä lupaavat neljän tähden leffaa, mutta lopulta painetaan tuttu säntäilyvaihde päälle ja sen seurauksena pelottavuus ja uskottavuus katoavat. Juoni on simppeli, mutta toimiva. Lavasteet ovat hienot ja vahasta muovattu maailma näyttää visuaalisesti upealta, harmi että idea on suora kopio 1950-luvulta. Näyttelijöiden taso teinikauhuun on positiivisen hyvää luokkaa. Cuthbert vetää pääroolin kunnialla loppuun, mutta mielestäni hänen kannattaisi ehdottomasti havitella parempia rooleja, kun tuota ulkonäköä ja ammattitaitoa näyttää löytyvän. Päähenkilön veljeä näyttelevä Murray on luonteva valinta koviksen rooliin. Ja sitten Hilton. Täytyy sanoa että tyttö vetää roolinsa pirun hyvin, enkä pistäisi pahitteeksi vaikka hänet toisenkin kerran valkokankaalla näkisin.Ihan ok kauhupätkä kerran katsottuna, mutta toinen kerta voisi olla liian uuvuttava.",Lopulta painetaan tuttu säntäilyvaihde päälle ja sen seurauksena pelottavuus ja uskottavuus katoavat.
505,50.0,"Vahakabinetti on jälleen avattu. Vuoden 1953 Steven Pricen tähdittämä House of Wax on saanut 2000-luvun versionsa tuntemattoman Jaume Collet-Serran ohjaimissa. Leffan on tuottanut Dark Castle yhtiö jonka rahoittajat ovat Robert Zemeckis ja Joel Silver yhtiö mm Pahuuden Kartanon, Gothikan ja Aavelaivan takaa. Mikä sitten eniten arvailutti tässä elokuvassa? No mitä ihmettä Paris Hilton tekee tälläisessä elokuvassa?Tarina alkaa vuonna 1974 eräässä perheessä on kaksi hyvin outoa veljestä. Perheen äiti ja isä köyttävät heidät syöttötuleihnsa kiinni. Tästä siirrytään nykyhetkeen. Nuorisojoukko on menossa toiseen osa-valtioon jalkapallo otteluun. He päättävät oikaista ja päätyvät jonkinlaiselle leirintäalueelle. Yö vietetään tietenkin hauskuutta pitäen ja tietenkin joillain kaunaakin on kannettavanaan. Seuraavana aamuna kaksi neitokaista Carly (Elisha Cuthbert) ja Paige (Paris Hilton) päättävät vähän tutkia läheistä metsää. Samalla leiriin jääneet huomaavat toisen auton hajonneen. Metsän reunalle ilmestyy oudon tuntuinen mies maasturillaan ja lupaa viedä pari henkilöä läheiseen kylään. Päästyään kylään. Carly ja kumppanit törmäävät salaperäiseen Bo,hon (Brian Van Holt) joka lupaa auttaa nuorukaisia. Eipä mene kauaa kun heille selviää, että koko kaupunki on vahan peitossa ja sitä pitää yllä Bo ja hänen sekopäinen kaksoisveljensä Vincent.House of Wax ei ollut ollenkaan niin huono leffa mitä odotin. Kliseitä ei suinkaan ole unhodettu käyttää ja kyllä ne teinit jälleen kirkuivat. Kyllä tämä nyt tälläinen tyypillinen teinikauhu elokuva on, mutta kuitenkin yllättävän toimiva ja paikoin raakakin sellainen.Leffan tarinan alkukohtaus ja muutamat gore kohdat olivat toteutettu hyvin. Alun jälkeen leffaan tuleekin noin puolentunnin tylsästi venytetty kohta. Elisha Cuthbertistä ja Paris Hiltonista pitäville leffa on täyttä sulaa vahaa. Brian Van Holtin tulkitsema kaksoisrooli Bo,na ja Vincentinä oli hyvä ja karmaiseva. Leffan lavasteet olivatkin parasta-antia koko rainassa.nimimerkki: andy",Kliseitä ei suinkaan ole unhodettu käyttää ja kyllä ne teinit jälleen kirkuivat.
506,100.0,Sheffield on englantilainen kaupunki joka näki parhaat päivänsä yli 20 vuotta sitten rautateollisuusalalla. Nyttemmin kaupungin rautateollisuudesta ei ole paljon mitään jäljellä ja tämän takia työttömyys on huipussaan. Joukko entisiä rautatyöläisiä viettää päivät pitkät työtä etsimässä. Rahaa tarvitaan sillä yksi porukan miehistä tarvitsee rahaa huoltajuuskiistan ratkaisemiseen. Pian eteen tupsahtaa kuningasajatus: Ruvetaan strippareiksi ja tienataan naisilta rahaa! Tällä kertaa homma viedään loppuun asti eli kaikki vaatteet pois. Helpommin sanottu kuin tehty sillä porukalla on vaikeuksia tottua hillumaan lavalla alasti.Housut pois! on lämminhenkinen komedia työttömistä miehistä jotka aikovat sortaa työttömyyden erikoisella tavalla. Amerikkalainen alapäähuumori on tipotiessään ja tilalla on lämminhenkistä ja oikeasti naurattavaa huumoria joka vie elokuvaa letkeästi eteenpäin. Kutkuttavia tilanteita riittää ja elokuva tempaisee katsojan heti alussa mukaansa. Näyttelijäsuoritukset ovat elokuvassa laatuluokkaa ja etenkin pääosan esittäjä Robert Carlyle hoitaa hommansa todella mallikkaasti. Musiikkivalinnat ovat elokuvassa täysi kymppi. Elokuvassa kuullaan sellaisia kipaleita kuten Hot Chocolaten You Sexy Thing ja Donna Summerin Hot Stuff.Loppuun todettakoon että Housut pois! on parasta mitä on tapahtunut brittiläiselle komediaelokuvalle sitten Kala nimeltä Wandan. Vitsejä on revitty irti aiheesta kuin aiheesta todella mallikkaasti. Tämä on elokuva joka kestää monta katselukertaa ja onnistuu tuomaan hymyn katsojan huulille.,Parasta mitä on tapahtunut brittiläiselle komediaelokuvalle sitten Kala nimeltä Wandan.
507,90.0,"Teollisuuskaupunki Sheffield. Valitettavasti ihmiset liikkuvat vaikeammin kuin elinkeinot ja Gaz (Robert Carlyle) on yksi monista työttömistä duunareista. Hänellä on Nathan-poikaansa (William Snape) liittyvä huoltajuuskiista ja muutenkin elo potkii päähän. Pari epämääräistä episodia saa kuitenkin pään hammasrattaat liikkeelle ja röyhkeä idea muodostuu: ruveta miesstrippariksi - ronskiksi sellaiseksi ja tienata hieman rahaa. Onneksi hän ei joudu toteuttamaan hullua ideaa yksin ja komedian säännöt muistaen asia on helpommin sanottu kuin tehty.Peter Cattaneo ohjaa ja Simon Beaufoy käsikirjoittaa elokuvan minkä idea on naurettavuudessaan nerokas ja se toteutuu vielä nerokkaammin. Se on karu ja osoittelematon kuvaus työttömyyden aiheuttamasta epätoivosta ja ratkaisuista joiden toteuttaminen vaatii aivan uusien asioiden oppimista ja hyväksymistä ja ennen kaikkea se on tarina Toivosta. Toivosta joka lujittaa perheen, rikkoo tarpeettomat aidat ihmisten väliltä ja yleisesti ottaen parantaa maailmaa. Mukana on siis paljon draamaa, mutta sitä väritetään lempeällä, ihmislähtöisellä huumorilla.Robert Carlyle pääroolissa paukauttaa hienovaraisen ja karun suorituksen vähemmän nerokkaana Gazina jolla kuitenkin on sydän paikallaan ja ennen kaikkea rohkeutta lähteä täysin uudelle tielle. Mark Addy parhaana kaverina näyttää suorituksessaan sen että miehilläkin on paineita ulkonäkönsä suhteen ja hän joutuu valitsemaan pahojen aavistusten ja nolon totuuden välillä. Tom Wilkinson tuo mukaan työttömäksi jääneen pomon joka on samalla viivalla kaikkien muiden kanssa ja se ei ole hänelle kivaa. William Snape antaa mainiota vastapainoa Carlylelle tämän poikana joka kyllä huomaa isäukkonsa heikkoudet, mutta myös tarpeen vaatiessa potkaisee tätä perseelle. Henkilöhahmot ovat täysin uskottavia ongelmineen, mutta pahaksi onneksi käsikirjoitus ei ehdi ajaa jokaisen heistä tarinaa loppuun asti.Lujat näyttelijät ja käsikirjoitus joka tasapainottelee hienosti draaman ja komedian välillä luovat erittäin hyvän elokuvan. Lämmin ja hauska elokuva arkipäiväisistä ihmisistä ja heidän osoittamasta kekseliäisyydestä. Hyvä soundtrack on pelkkää bonusta.",Paljon komedialla väritettyä draamaa.
508,80.0,"Työttömyys ei ole varsinaisen hauska aihe, mutta siitäkin on tähän elokuvaan löydetty iloinen puoli. Moni työtön on varmaankin harkinnut oman yrityksen perustamista tai vastaavaa, mutta harva on keksinyt omalle yritykselle yhtä erikoista alaa kuin nämä brittimiehet.Sheffield oli 25 vuotta sitten rautateollisuutensa ansiosta merkittävä englantilainen kaupunki. Teollisuus on kuitenkin loistovuosien jälkeen kokenut kovia, ja kaupunkia vaivaa muun Englannin tavoin suurtyöttömyys. Joukko entisiä rautatyöläisiä on kokoontuu päivittäin työnhakukurssilla, kunnes Chippendales-miesstrippariryhmä saapuu paikkakunnalle. Rahanpuute ajaa entiset tehdastyöläiset toivottomiin, tai ainakin siltä näyttäviin tekoihin. Miehet päättävät perustaa oman strippariryhmän ja uskovat paikkakuntalaisten naisten maksavan tavallisten miesten näytöksestä vähintäänkin yhtä paljon kuin treenattujen ja kiillotettujen Chippendalesien näytöksestä. Alku aina vaikeaa, mutta monet asiat, kuten tanssi, ovat helpommin opittavissa kun löytää arkisesta elämästä jotain vastaavaa, tuttua. Lisää harmaita hiuksia miehille aiheuttavat pienet yksityiskohdat kuten se, että stripparin on todellakin riisuttava vaatteensa näyttämöllä. Tämä ei kaikille ryhmän jäsenille ole maailman helpoin asia...Elokuva on komedia, ja se ei varmaankaan jää kenellekään epäselväksi. Elokuvan kulun aikana purskahdin itse nauruun monta kertaa. Ei uskoisi työttömyyskassan jonossa olevan niin hauskaa kun tässä elokuvassa. Elokuvassa oli oikeastaan vain hauskoja ja todella hauskoja kohtauksia. Toki filmissä käsitellään myös arkisempia, vakavampia asioita kuten huoltajuuskiistaa, työttömyyttä ja seksuaalisuutta, jos tuon viimeisen haluaa vakavaksi lukea. Robert Carlyle, joka on Suomen televisiossa nähty mm. Ylämaan kettu-nimisessä televisiosarjassa, esittää työttömän, eronneen isän roolin hyvin. Hänen hieman ongelmallista mutta lämmintä suhdetta poikaansa kuvataan varsinkin elokuvan alkupuolella hieman tarkemmin. Elokuvan musiikki on hyvin tyyliin sopivaa, runsaasti torvia ja discopumppua: Gary Glitter, Donna Summer, Hot Chocolate, Tom Jones... Mikäli työläishuumori ja nolot tilanteet saavat sinut nauramaan, tämä elokuva saa sinut ratkeamaan.",Työttömyys ei ole varsinaisen hauska aihe
509,100.0,"Englannin Raahessa, Sheffieldissä, ukoilla ei ole kaikki hyvin. Työttömyys rienaa ja masennus valtaa alaa. Miesten itsetuntoa ei paranna yhtään että vaimot kusee seisaaltaan ja itsariakaan ei voi tehdä, kun ei ole yhtään niin hyvää ystävää että suostuisi ajamaan autolla yli. Korkeanpaikan kammoisena ei voi hypätä sillaltakaan.Housut pois! on pirun hauska tarina työttömien metallikaupungin miesten selviytymisestä allikosta parrasvaloihin. Elokuva ammentaa synkistä elämän solmuista hienolla tyylitajulla koomisia kohtauksia. Yksi parhaista koskaan valkokankaalle levitetyistä kohtauksista on kun luuseripoppoo on jo kerran antanut periksi haaveilleen riisuutumistähteydestä, mutta työkkärissä jonottaessa alkaa soimaan Hot Stuff. Rytmi alkaa ""raahelaisia"" viemään.Rososet, hevosennaamaiset Enkut saa kummaa karismaa leffoihin. Tulee mieleen Commitments jossa samassa hengessä käsitellään bändin kasausta. Housut pois! -leffassa hyvä puoli, kuten Commitmentsissakin, on että näyttelijöiden naamat eivät ole kuluneet aiemmissa tuotoksissa. No okei...Robert Carlyle on tuttu juttu, mutta perusbrittinä puolustaa paikkaansa. Tosin mielestäni hän on hyvänäkin huonoin Housut pois! -poppoosta.Housut pois! -leffa löysi myöhemmin tiensä teatterilavoille jopa Suomessa. Ja olihan meillä oma originaali rovaniemeläinen Full Monty -ryhmäkin kiertelemässä ja strippaamassa. Täytyy vain toivoa että elokuva ei saa jatko-osaa. Rima on nimittäin nyt niin korkealla, että sitä on mahdoton sivuta, saati ylittää.Musta huumori, itseironia ja maan läheiset tarinat iskevät tyylikkäästi toteutettuna. Jos joku saa revittyä hautajaisista, itsarista tai stondisvaikeuksista tämmöstä ilotulista, ei voi kuin nostaa hattua.","...mutta työkkärissä jonottaessa alkaa soimaan Hot Stuff. Rytmi alkaa ""raahelaisia"" viemään."
510,60.0,"Ilkeä kuningas Roderick (Parker) on kaapannut vallan Englannin ainoalta oikealta kruununperilliseltä, joka on kuitenkin vielä vauva. Väärää kuningasta vastustava Musta Kettu (Ashley) ja hänen apurinsa haluavat palauttaa vallan oikealle kunkulle, ja tähän vaadittava vallankumous onnistuisikin ihan iisisti linnaan johtavan salaoven kautta, mutta pahalla on kunkulla on ainoa avain oveen. Avaimen nyysimiseksi tarvitaan joku soluttautumaan linnaan. Tähän jobiin suostuu tappeluiden tuoksinaan kaipaileva hauskuuttaja Hawkins (Kaye) tekeytyen linnaan palkatuksi hovinarriksi. Loppu onkin sitten sattumusten ja lapsusten summa.Vaikka otetaan huomioon se seikka, että leffa on 50-luvulta, silti silmään pistävät lavasteet, jotka useimmiten näyttävät siltä kuin ne olisi pöllitty ala-asteen joulujuhlasta. Jos ignorataan tämä (pikku)seikka, on Hovinarri leppoisaa mehu-viihdettä, jota tapittaa mielihyvin.Onhan se myönnettävä että Kayen suu käy kuin parhaallakin torikauppiaalla, välillä laulujenkin muodossa, mutta viihde ei aina välttämättä meinaa huumoria. Leffa on voinut kukaties naurattaa vielä 70-luvullakin, hoviväellä ainakin tuntuu olevan hauskaa Dannyn tempauksia katsellessa, mutta ei tämä enää oikein onnistu nauruja kirvoittamaan lukuunottamatta pieniä pyrskähdyksiä antavaa lopun kaksinkamppailua. Nähtäväksi jää, tuleeko Jim Carreyn tekeleille käymään samoin.","Kayen suu käy kuin parhaallakin torikauppiaalla, välillä laulujenkin muodossa, mutta viihde ei aina välttämättä meinaa huumoria."
511,90.0,"Howard Stern. USA:ssa hän on räävitön radio/TV-juontaja, joka on suututtanut kaikenlaiset ihmiset pomoistaan uskonnollisiin, mutta hänellä on kummnikin oma kuulijajoukkonsa, jotka rakastavat härskejä vitsejä (kukapa meistä ei rakastaisi). Siviilissä on mukava mies, jolla on perhe. Vaimo kyllä vetää herneet nenään muutamista asioista, mutta rakkaus kestää. Muutaman kersankin vaimo on pyöräyttänyt. Suomessa Stern ei ole tunnetuimpia julkkiksia, mutta hänen elämänkertansa on varsin mielenkiintoista seurattavaa.Tuossa edellisessä kappaleessa oikeastaan kerrottiin juonikin. Elokuva seuraa siis Sternin elämää radioon tutustumisesta WNBC:hen. Sterniä näyttelee tietenkin Stern. Matkan varrella tavataan ihmisiä, joista tulee Sternin kumppaneita. Nämä henkilöt ovat Robin Quivers ja Fred Norris. Hekin esittävät itseään. Tämä hulvaton trio terrorisoi radiokanavia ja aiheuttaa pomoille harmaita hiuksia.Elokuva on silmittömän hauska. Klassikko, jota katsotaan vielä kymmenien vuosien päästä. Kaikki tällainen R-tavara amerikan malliin on parasta komediaa mitä voi toivoa. Rajoja tietenkin rikotaan kiroilemalla silmittömästi ja näyttämällä alastomia ihmisiä. Mikä amerikkalaisia riivaa alastomuudessa? Sehän täysin normaalia. Hehehe.Juoni on ainoaa laatuaan ja se on puettu hieman dokumenttimaiseen pukuun. Hauskinta elokuvassa on Sternin radiosekoilut, jotka panevat miettimään: Tapahtuiko tämä todella? On Howard-pojulla ollut pokkaa. Tempauksia on turha ruveta selostamaan sillä se pilaisi yllätyksen.Näyttelijät hoitavat hommansa kotiin kunnialla. Stern esittää Sterniä mallikaasti ja kun olet katsonut elokuvan ajattelet: Kukaan muu ei olisi pystynyt siihen. Kukaan muu ei voi näytellä Sterniä. Robin Quivers ja Fred Norriskin hoitavat homman kotiin. Tässä pätee sama sääntö kuin Sterniin. Kukaan muu ei olisi voinut näytellä tätä kolmikkoa.",Katsokaa tämä edes Eevan asussa olevan Jenna Jamesonin takia ;)
512,70.0,"George Lucas ei ollut kovinkaan tyytyväinen, kun näki tuottamansa elokuvan, Howard the Duck. Näin olen ainakin ymmärtänyt. Se perustuu Marvelin kustantamaan sarjakuvaan, joka ei varmastikaan ole kovinkaan monelle tuttu. Pelkästään jo siksi herääkin kysymys, miksi ihmeessä Lucas halusi tuottaa elokuvan ankasta, jota kukaan ei oikeastaan tunne. Eikö olisi ollut parempi tehdä elokuva vaikka Hämähäkkimiehestä tai jostain muusta tunnetusta Marvel-hahmosta. Riskillä tehty Howard the Duck on vähintäänkin kummallinen tapaus, jolla on varsin kyseenalainen maine. Joka tapauksessa päätin uhrata pienen palan sielua ja katsoa mistä elokuvassa on oikein kyse.Howard on ihan tavallinen ankka rinnakkaistodellisuudessa, paikassa jossa kaikki ovat ihmismäisiä ankkoja. Yhtenä katalana iltana hän saapuu kotiin uuvuttavan päivän päätteeksi. Alkaessaan katsomaan telkkaria kummallinen universaali imuvoima vetää hänet sekä sohvan toiseen todellisuuteen. Tämä paikka on se, jonka me ihmiset tunnustamme kodiksemme. Ankka on lennähtänyt keskelle 80-luvun Clevelandia. Pian hänet leimataan kummajaiseksi, koska puhuva ankka kuuluu ennemminkin sirkukseen kuin työkkärin jonoon. Yksinäinen Howard ystävystyy Beverlyn (Thompson) ja Philin (Robbins) kanssa. Phil on työskentelee museossa, ja hänellä on keino saa ankkapolo takaisin omaan universumiinsa. Kaikki ei kuitenkaan mene aivan nappiin ja Howard jää jumittamaan meidän todellisuuteemme.On täysin selvää miksi Lucas oli raivoissaan lopputuloksesta. Howard the Duck on selvästi pilkesilmäkulmassa tehty toimintakomedia. Eikä siinä ole mitään mitä Lucasin omissa elokuvissa on. Se ei kuitenkaan ole missään tapauksessa huono asia. Päinvastoin, se antaa leffalle valtavasti huumoriarvoa. Howard on toteutettu suhteellisen hyvin. Howardin näyttelijät ovat hyvin vakuuttavia liikkeissään, vaikka ankkapuku onkin varsin kankea ja paikoitellen todella kökkö. Chip Zien taasen hönkii Howardille erinomaisesti äänen. Ankkaherran puhetta jaksaisi kuunnella tuntikausia, ja juuri tämä tekee hänestä huomattavasti elävämmän hahmon. Muut näyttelijät ovat rooleissaan suhteellisen hauskoja. Varasinkin Tim Robbins on hyvässä vedossa. Hänen roolinsa ampuu osuvasti yli, välttäen hölmistymisen. Lea Thompson taasen on paikoitellen hitusen rasittava hyvä uskoisena naisena, joka ihastuu Howardiin.Kyllä luit aivan oikein ihastuu! Koko hommaa on vähän vaikea kuvailla, koska se on täysin järjen vastainen. Kuinka luoda toimiva romanssi ankan ja ihmisen välille, niin ettei se näytä mitenkään pervolta. Väkisinkin tästä kuviosta tulee kuitenkin se pervo fiilis. Ei sille vain yksinkertaisesti voi mitään. Koko hommassa on jotain niin kieroa, että se on lopulta aivan hulvatonta. Oikeastaan koko elokuva perustuu kieroon mutta harvinaisen hyvin toimivaan komediaan. Howard ei tavallaan edes ole mikään supersankari. Hän on ennemminkin olosuhteiden pakosta tilanteessa, jossa ei haluisia olla. Loppua kohden tarina muodostaa Howardista melkein sankarin, joka onneksi jää antisankarin asteelle. Antisankarina Howie Ankka on paljon uskottavampi, niin uskottava kuin puhuva ankka nyt ylipäätänsä voi olla.",Koko elokuva perustuu kieroon mutta harvinaisen hyvin toimivaan komediaan.
513,20.0,"The Howling on allekirjoittaneen mielestä tähän mennessä ilmestyneistä ihmissusielokuvista se kaikista parhain, mutta neljä vuotta myöhemmin paikkansa auringossa ottanut Howling II: Stirba - Werewolf Bitch on jotain niin uskomatonta roskaa, että se oli erittäin lähellä ansaita legendaarisen ja oih niin häpeällisen puolikkaan tähden. Olen kuitenkin tänään sen verran lempeällä tuulella, että tahaton komiikka ja lukematon määrä tissejä pelastavat elokuvan arvon kokonaiseen tähteen!Jatko-osa on suora siirtymä ensimmäisen osan dramaattisesta lopusta, jossa sievä uutisankkuri kokee karmean kohtalon ja muuttuu suorassa lähetyksessä karvaisen kauhistuttavaksi ihmissudeksi. Hänen veljensä (Brown), kera viehättävän tyttöystävänsä (McEnroe) ja robottimaisen hitaasti vuorosanoja suustaan laukovan susiexpertin (Lee) kanssa lähtevät tekemään loppua susiperheen kantaemästä... Tai jotain sinne päin, mutta siinä juoni pääpiirteissään on. Juonella ei kuitenkaan ole mitään väliä, sillä Howling II keskittyy vain karvaturrien kallojen murskaamiseen alusta alkaen. Siinä missä ensimmäinen osa onnistui luomaan kasarikauhuille tyypillisen mystisen ja oikeasti pelottavan tunnelman, ei jatko-osassa ole pohjustuksesta tietoa nimeksikään. The Howling perusti voimansa siihen, mitä katsoja ei pysty näkemään ja malttoi säilyttää piinaavan jännityksen loppuun saakka. Jatko-osa ei ole piinaavasta jännityksestä kuullutkaan, vaan lumimiehiltä näyttäviä susiolentoja vyörytetään kuvaruudulle alituiseen ja päätön mätke saa kovimmankin katsojan aivokapasiteetin puutumaan nollarajoille. Löytyipä idioottisesta susiseikkailusta vielä sci-fiäkin. Se kertoo varmasti enemmän kuin tuhat sanaa.Naurettavinta tässä elokuvassa oli sen surkeaakin surkeampi soundtrack. Sama biisi ehditään laskelmieni mukaan soittamaan elokuvassa jopa neljään otteeseen. Eihän siinä mitään, jos kyseessä olisi hyvä tunnusmelodia, mutta Ritari Ässän mieleentuova kasaripopitus vie elokuvalta viimeisenkin mahdollisuuden olla uskottava kauhufilmi. Muutenkin musiikkipuoli on täysin hakusessa, eikä äänivastaavien valinnat onnistu luomaan elokuvaan minkäänlaista tunnelmaa.Howling II ei tarjoa edes halpaa säikyttelyä, joten leffan ääreen meinaa pahimmillaan nukahtaa. Alastomuuden kanssa ei sen sijaan pihtailla. Pääpaha svengailee päämäärättömästi luolassaan yläosattomissa joka kolmannessa kohtauksessa, vierellään ryhmäseksiä harrastava susijoukkio. Tämä näyttää olevan tekijäpoppoon ainoa todellinen syötti katsojilleen - elokuvan nimen lisäksi. Kaikesta tekemisestä, ala-arvoisen huonoista näyttelijöistä ja surkeasti tehdyistä ihmissusista pystyy päättelemään tämän tekeleen olleen kohtuullisen pienen budjetin leffa, sillä neljässä vuodessa erikoistehosteiden kuuluisi mennä parempaan suuntaan, eikä huonontua puolella. Howling II:sta ei pysty puhumaan ensimmäisen elokuvan kanssa edes samassa lauseessa, niin erilaisia ne ovat.",Lumimiehiltä näyttäviä susiolentoja vyörytetään kuvaruudulle alituiseen ja päätön mätke saa kovimmankin katsojan aivokapasiteetin puutumaan nollarajoille.
514,20.0,"Kalkkuna (Meleagris gallopavo) on metsäkanoihin kuuluva lintu. Kultainen Kalkkuna taas on Michael Medvedin 1980 keksimä fiktiivinen palkinto kaikkien aikojen huonoimmille elokuville. Kultainen Vadelma taas on joka vuosi jaettava palkinto ajankohtaisesti huonoimmille elokuville. Philippe Moran ohjaama Howling II jäi ilmestymisvuonna palkinnoitta, mutta mikään ei muuta tosiasioita mihinkään suuntaan. Kyseessä oli ja on yhä pesunkestävä, rasvaa tihkuva ja kimaltavalla kuorrutteella päällystetty kalkkunaelokuva ja siinä on myös arvovaltainen lisämauste joka ei voi aiheuttaa allergista reaktiota.Juoni tässä omituisia karvaturreja omaavassa tekeleessä on silkkaa mieletöntä huttua, mutta Stefan Crosscoe (Sir Christopher Lee) on epämääräisten karvaturrien asiantuntija ja nimiotuksessa (Sybil Danning) silmä lepää erinomaisen mielellään. Philippe Mora on ilmeisesti tiennyt tekevänsä viimeisen päälle töhkäistä kalkkunaa, joten hän keskittyy pääasiassa pyyhkimään roskat pois ja pitämään rasvaisen lintuvälipalan kasassa ja helposti nautittavana.Sybil Danningissa kyllä silmä lepää erittäin mielellään ja Mora on ymmärtänyt mikä on se todellinen myyntivaltti tässä kalkkunaelokuvassa: paljas pinta ja veriroiske ja jälkimmäinen on valitettavan kökösti toteutettua. Sir Christopher Frank Carandini Lee on pakollisen karismatehon toteuttajana ja naurettavat aurinkolasit ovat varsinaisena häpeäkruununa. Mutta minkäs teet? Pitäähän jopa niinkin hyvällä näyttelijällä kuin Sir Christopher Leellä olla häpeällinen kalkkunateoksensa mihin hän on sotkeutunut. Sir Lee toimittaa kuitenkin ehdottoman ja vahvan suorituksen joka loistaa pökkelöiden ja puskurisetin joukosta kuin Bossin puku halpojen teryleenien joukosta.Lopputulos on erittäin rasvainen ja helpolla alas menevä kalkkunaelokuva, joskin se jättää valitettavan raskaan ja tokkuraisen olon. Ehkäpä annoksen nautittavuus paranisi jollain sopivalla ruokajuomalla ja alkupalalla. Ainakin kaksi annosta alkoholijuomaa ennen aterian aloittamista pahoinvoinnin ehkäisemiseksi ja parempi suosiolla turvautua väkeviin. Joka rupeaa tämän tekeleen pureskeluun ilman etanolidopingia astuu Kärsimysten Tielle.","Rasvainen ja helpolla alas menevä kalkkunaelokuva,"
